icao24;callsign;origin_country;time_position;last_contact;longitude;latitude;baro_altitude;on_ground;velocity;true_track;vertical_rate;sensors;geo_altitude;squawk;spi;position_source
adbaca;JBU115  ;United States;1677688587.0;1677688588;-77.4628;42.0253;9753.6;False;170.89;290.07;0.0;;9669.78;2635;False;0
a5502b;AAL2938 ;United States;1677688588.0;1677688588;-83.5014;39.3962;9144.0;False;173.33;258.36;0.0;;9235.44;2647;False;0
34608b;VLG1DT  ;Spain;1677688559.0;1677688559;-11.5533;35.8478;11590.02;False;240.71;35.69;0.0;;11811.0;;False;0
34608a;VLG2GN  ;Spain;1677688588.0;1677688588;10.6865;43.3593;10942.32;False;219.54;158.85;-4.23;;10759.44;1000;False;0
a513ea;SWA105  ;United States;1677688585.0;1677688585;-106.5761;35.0441;1661.16;False;76.65;270.38;-3.58;;1645.92;;False;0
a899e8;N653WW  ;United States;1677688588.0;1677688588;-77.3205;38.1076;3299.46;False;47.43;216.62;0.65;;3314.7;;False;0
c06539;ACA319  ;Canada;1677688588.0;1677688588;-103.7033;52.0523;10972.8;False;224.68;275.12;0.0;;10393.68;;False;0
a40820;EDG359  ;United States;1677688588.0;1677688588;-73.484;40.4744;8229.6;False;257.45;63.28;0.0;;8191.5;3671;False;0
c1e80d;EL574   ;Canada;1677688326.0;1677688326;-79.5979;43.6799;;True;2.83;143.44;;;;;False;0
0d099a;VIV133  ;Mexico;1677688585.0;1677688585;-85.6274;22.5517;10972.8;False;224.09;256.19;0.0;;11635.74;;False;0
ac5f13;EDV4726 ;United States;1677688446.0;1677688454;-84.4145;33.6203;320.04;False;70.49;270.84;-3.58;;320.04;;False;0
71c218;KAL041  ;Republic of Korea;1677688587.0;1677688588;-122.6642;47.8145;2651.76;False;147.47;153.26;-7.48;;2560.32;;False;0
aa6113;AAL415  ;United States;1677688587.0;1677688587;-80.7243;36.4578;8549.64;False;227.27;18.48;6.5;;8732.52;;False;0
c04b57;AKT1711 ;Canada;1677688583.0;1677688583;-113.061;54.2012;6042.66;False;188.6;192.44;-6.5;;5699.76;;False;0
44a833;JAF8HC  ;Belgium;1677688588.0;1677688588;-7.964;37.1824;11887.2;False;226.61;193.12;0.0;;12001.5;7116;False;0
44a832;JAF4TY  ;Belgium;1677688587.0;1677688587;-3.8086;40.8496;11582.4;False;222.26;30.3;0.0;;11475.72;;False;0
39a06e;FHIDO   ;France;1677688584.0;1677688586;-1.2586;46.2696;876.3;False;42.97;121.79;1.3;;944.88;;False;0
a4080c;UPS2921 ;United States;1677688586.0;1677688587;-99.6697;36.4912;11285.22;False;299.9;73.87;0.0;;11353.8;;False;0
aba90f;N850TP  ;United States;1677688588.0;1677688588;-95.7211;38.1947;8839.2;False;121.17;183.89;0.0;;8862.06;;False;0
4cada3;RYR4057 ;Ireland;1677688588.0;1677688588;2.0636;38.3854;10972.8;False;236.37;38.82;0.0;;10843.26;;False;0
4cada4;RYR6GT  ;Ireland;1677688587.0;1677688588;3.3979;51.9621;9913.62;False;248.6;271.78;-10.08;;9890.76;3542;False;0
c04b51;AKT1753 ;Canada;1677688587.0;1677688587;-113.2199;53.8357;3467.1;False;171.82;199.41;-3.58;;3223.26;;False;0
a8cfa9;EJA667  ;United States;1677688394.0;1677688396;-90.6323;38.6622;236.22;False;53.57;258.37;-2.93;;152.4;;False;0
0c6061;BWA005  ;Trinidad and Tobago;1677688585.0;1677688587;-73.8188;40.5793;259.08;False;77.99;30.96;-4.23;;281.94;6757;False;0
0c6063;BWA484  ;Trinidad and Tobago;1677688273.0;1677688278;-75.0844;23.4509;10972.8;False;224.67;288.14;-0.33;;11551.92;;False;0
0c6064;BWA079  ;Trinidad and Tobago;1677688586.0;1677688587;-77.9697;33.6791;11277.6;False;214.8;357.12;0.0;;11643.36;1452;False;0
aa1dcd;AAL705  ;United States;1677688587.0;1677688588;-70.3207;43.8651;12192.0;False;218.88;230.44;-0.33;;12016.74;3122;False;0
aa37f6;N758CC  ;United States;1677688588.0;1677688588;9.9933;53.7213;9448.8;False;232.92;67.4;0.33;;9502.14;3143;False;0
abd19e;SWA2247 ;United States;1677688587.0;1677688588;-90.2969;38.999;3314.7;False;163.45;28.58;16.91;;3276.6;;False;0
c05220;ROU1953 ;Canada;1677688586.0;1677688587;-72.9597;46.5774;8869.68;False;179.69;244.02;5.85;;8008.62;;False;0
a6d326;N539PE  ;United States;1677688587.0;1677688587;-84.2691;33.9462;670.56;False;60.21;199.98;-3.58;;701.04;;False;0
346088;VLG1863 ;Spain;1677688588.0;1677688588;1.8664;48.9861;10668.0;False;235.15;228.81;0.0;;10523.22;5661;False;0
a55055;SWA692  ;United States;1677688588.0;1677688588;-91.3004;41.156;10972.8;False;177.8;246.1;0.0;;10927.08;5671;False;0
346082;AEA93UV ;Spain;1677688544.0;1677688544;-4.3203;37.3867;7467.6;False;217.56;35.57;9.43;;7322.82;;False;0
aa1de0;N751BG  ;United States;1677688372.0;1677688372;-108.5941;32.3304;11887.2;False;281.23;100.22;0.0;;11993.88;;False;0
71c208;KAL915  ;Republic of Korea;1677688588.0;1677688588;9.2816;40.8547;11277.6;False;243.87;270.85;0.0;;11102.34;;False;0
346083;AEA23UV ;Spain;1677688586.0;1677688586;-15.3513;29.7238;10553.7;False;198.77;214.35;-9.1;;11026.14;;False;0
44a82f;JAF9KC  ;Belgium;1677688373.0;1677688373;2.313;48.7186;76.2;False;66.97;62.06;-2.93;;205.74;;False;0
a06bd3;AAL2647 ;United States;1677688588.0;1677688588;-80.9862;35.2669;784.86;False;114.72;325.6;2.28;;807.72;;False;0
aba91b;UAL2311 ;United States;1677688588.0;1677688588;-97.8045;30.3366;10957.56;False;186.29;283.58;0.0;;11376.66;4007;False;0
485061;TRA17J  ;Kingdom of the Netherlands;1677688588.0;1677688588;2.4645;48.7617;11277.6;False;234.92;198.91;0.0;;11132.82;2102;False;0
4cadb8;RYR22FA ;Ireland;1677688588.0;1677688588;5.2851;50.277;11277.6;False;215.32;110.12;0.0;;11178.54;4737;False;0
a67032;N5139L  ;United States;1677688540.0;1677688540;-72.508;41.3886;91.44;False;36.61;160.29;-3.58;;121.92;;False;0
c05e72;ROU1701 ;Canada;1677688588.0;1677688588;-95.2571;46.1663;9136.38;False;211.0;251.96;-0.33;;8702.04;;False;0
485065;KLM1367 ;Kingdom of the Netherlands;1677688587.0;1677688588;8.1105;52.7993;11673.84;False;202.74;88.69;3.58;;11643.36;1000;False;0
a6cc45;AAL847  ;United States;1677688587.0;1677688588;-79.6094;36.7458;8534.4;False;219.63;220.63;0.0;;8740.14;;False;0
4cadb7;RYR1695 ;Ireland;1677688588.0;1677688588;-0.6096;50.972;11277.6;False;224.5;155.78;0.0;;11193.78;5675;False;0
a95952;N701LU  ;United States;1677688588.0;1677688588;-78.6133;35.3281;1493.52;False;63.33;2.33;0.0;;1516.38;;False;0
c82959;ZKXGO   ;New Zealand;1677688587.0;1677688587;172.8919;-42.1409;11582.4;False;208.54;196.33;0.33;;11879.58;5732;False;0
e49924;CO85    ;Brazil;1677688587.0;1677688587;-47.4832;-22.1902;2461.26;False;79.24;40.0;1.3;;2628.9;;False;0
406222;CFE1ZF  ;United Kingdom;1677688587.0;1677688588;-3.3717;54.6729;11239.5;False;205.3;149.26;2.28;;11285.22;1406;False;0
3c7a41;CFG2314 ;Germany;1677688588.0;1677688588;15.522;44.9177;10668.0;False;233.09;141.99;0.0;;10568.94;0133;False;0
4bca64;RHH401  ;Turkey;1677688588.0;1677688588;12.8129;47.1037;10767.06;False;227.71;230.59;-4.55;;10668.0;5545;False;0
a50e59;N425BP  ;United States;1677688495.0;1677688495;-94.8574;32.5715;1447.8;False;133.27;42.5;-6.83;;2095.5;;False;0
e49927;CO42    ;Brazil;1677688587.0;1677688587;-47.8703;-21.8356;2438.4;False;43.3;260.43;-0.65;;2590.8;;False;0
4bca61;RHH001  ;Turkey;1677688586.0;1677688588;22.8465;45.9378;11277.6;False;238.33;145.11;-0.65;;11239.5;;False;0
3c7a49;CFG2315 ;Germany;1677688588.0;1677688588;8.2505;49.8701;1981.2;False;154.5;249.33;-10.08;;2057.4;1000;False;0
a43bc6;FFT2326 ;United States;1677688588.0;1677688588;-80.2194;26.2785;4084.32;False;156.23;353.95;16.91;;4236.72;;False;0
40753c;EXS54DG ;United Kingdom;1677688587.0;1677688587;-10.8341;36.6972;10972.8;False;221.91;5.99;0.0;;11170.92;4446;False;0
4408c9;EJU32DM ;Austria;1677688587.0;1677688587;-1.9404;46.4648;10972.8;False;212.04;34.42;0.33;;10805.16;1140;False;0
e4990c;PTLXY   ;Brazil;1677688588.0;1677688588;-47.2963;-16.5477;5143.5;False;130.91;125.56;0.98;;5433.06;;False;0
a6f8c9;N54855  ;United States;1677688409.0;1677688452;-95.9777;36.011;358.14;False;25.63;349.59;-0.65;;304.8;;False;0
ab44a7;AAL546R ;United States;1677688588.0;1677688588;-98.429;29.8238;10652.76;False;245.28;8.93;-4.55;;11079.48;3017;False;0
a4ee2e;AAL2951 ;United States;1677688576.0;1677688581;-112.0023;33.4369;;True;0.0;92.81;;;;;False;0
3cf775;BTX7P   ;Germany;1677688588.0;1677688588;4.4495;41.7629;12192.0;False;212.27;38.7;0.0;;12047.22;5533;False;0
a37e80;EDV5335 ;United States;1677688587.0;1677688587;-79.2307;35.0417;10058.4;False;243.52;23.53;1.63;;10355.58;1506;False;0
a68eaa;N521WS  ;United States;1677688588.0;1677688588;-83.0374;29.2445;1798.32;False;87.21;297.77;0.0;;1859.28;;False;0
a1f5ff;UAL1411 ;United States;1677688550.0;1677688550;-109.6;39.8541;11277.6;False;279.95;80.05;0.0;;11010.9;;False;0
a8d807;N6690G  ;United States;1677688588.0;1677688588;-81.3815;28.9121;1623.06;False;90.8;60.09;0.0;;1691.64;;False;0
aa73a0;SWA892  ;United States;1677688588.0;1677688588;-91.6888;42.5257;10187.94;False;268.03;89.56;-5.53;;10005.06;1452;False;0
008187;SFR114  ;South Africa;1677688586.0;1677688587;26.9881;-27.5516;11285.22;False;229.29;40.09;0.0;;11932.92;;False;0
a2c86d;FDX690  ;United States;1677688588.0;1677688588;-111.9317;38.665;11277.6;False;263.91;97.17;-0.33;;10988.04;;False;0
e4992a;CO104   ;Brazil;1677688587.0;1677688587;-47.6531;-22.0979;3413.76;False;79.66;335.59;13.0;;3649.98;;False;0
a49206;DAL405  ;United States;1677688588.0;1677688588;-104.2069;38.4016;10058.4;False;284.89;58.66;0.0;;9936.48;;False;0
a37e74;BKN24   ;United States;1677688580.0;1677688587;-90.1514;38.3339;1455.42;False;49.09;95.41;-0.65;;1386.84;;False;0
a8007e;N6144   ;United States;1677688588.0;1677688588;-112.3272;39.322;11887.2;False;257.11;82.06;0.33;;11612.88;;False;0
a575e0;AAL1621 ;United States;1677688588.0;1677688588;-91.7689;40.1762;7924.8;False;193.25;266.64;0.0;;7917.18;;False;0
c1e805;MTC27   ;Canada;1677688574.0;1677688574;-79.6008;43.6706;;True;5.14;59.06;;;;;False;0
a1e2bc;GTW220  ;United States;1677688587.0;1677688588;-85.0709;31.3418;8244.84;False;141.21;150.54;0.33;;8595.36;1666;False;0
c1e807;INSP79  ;Canada;1677688542.0;1677688542;-79.6294;43.6789;;True;10.29;137.81;;;;;False;0
0d0963;VIV4081 ;Mexico;1677688587.0;1677688587;-115.3802;31.6735;11384.28;False;257.18;120.67;6.18;;11414.76;;False;0
86d266;ANA178  ;Japan;1677688587.0;1677688588;-127.8698;49.3221;12489.18;False;270.53;114.37;-0.65;;12458.7;;False;0
c1e809;MTC95   ;Canada;1677688531.0;1677688531;-79.5993;43.6712;;True;7.72;244.69;;;;;False;0
a455c7;FFT25   ;United States;1677688583.0;1677688585;-69.6876;19.3786;5882.64;False;197.83;125.26;-3.25;;6217.92;;False;0
aba7b0;DAL1917 ;United States;1677688564.0;1677688566;-69.4954;22.1065;10058.4;False;255.95;182.65;0.0;;10561.32;;False;0
ab3dd0;GAJ823  ;United States;1677688587.0;1677688587;-84.6869;39.0469;601.98;False;73.23;265.97;12.68;;548.64;;False;0
4b8d8b;TCCLK   ;Turkey;1677688585.0;1677688587;30.8414;40.4264;5455.92;False;168.69;284.12;-5.2;;5585.46;;False;0
ad7da2;AAL669  ;United States;1677688482.0;1677688482;-111.5814;37.6279;10972.8;False;195.68;241.41;0.0;;10721.34;;False;0
a4e20a;ASI256  ;United States;1677688587.0;1677688588;-112.0928;33.6452;1280.16;False;39.95;145.49;3.58;;1181.1;;False;0
407534;SHT6E   ;United Kingdom;1677688585.0;1677688586;-4.4297;55.8686;;True;6.43;216.56;;;;;False;0
ac0418;ASH6059 ;United States;1677688587.0;1677688588;-96.6023;30.1534;7620.0;False;172.28;279.8;6.5;;7940.04;7240;False;0
a37211;TWY321  ;United States;1677688587.0;1677688588;-98.0956;42.5527;11582.4;False;190.4;259.57;0.33;;11323.32;;False;0
a2ae57;N272EJ  ;United States;1677688588.0;1677688588;-71.1494;42.8703;10058.4;False;195.19;40.62;0.0;;9883.14;;False;0
ab44af;DAL47   ;United States;1677688587.0;1677688588;-70.3162;42.9499;11887.2;False;228.73;214.37;0.0;;11719.56;;False;0
e49908;TAM3819 ;Brazil;1677688263.0;1677688293;-43.2473;-22.857;495.3;False;68.19;95.19;-3.9;;525.78;;False;0
50801f;ADB5596 ;Ukraine;1677688570.0;1677688587;-4.9266;40.3674;9075.42;False;241.89;68.67;2.93;;9014.46;;False;0
a31bab;N3LS    ;United States;1677688575.0;1677688579;-81.6988;34.1475;4236.72;False;119.76;171.1;0.0;;4373.88;;False;0
a202ac;KFS57   ;United States;1677688511.0;1677688513;-79.9359;43.1659;281.94;False;60.84;48.08;-3.9;;220.98;7473;False;0
44d068;BEL6HB  ;Belgium;1677688587.0;1677688588;-9.2609;38.2032;10713.72;False;235.0;38.6;3.9;;10858.5;6223;False;0
424bc5;MDUBS   ;United Kingdom;1677688587.0;1677688588;5.0349;43.0968;6987.54;False;200.76;35.93;-8.78;;6896.1;5373;False;0
a335d7;N306CJ  ;United States;1677688588.0;1677688588;-78.8016;39.3289;9951.72;False;113.45;235.16;4.88;;10043.16;;False;0
a86e1d;QXE2419 ;United States;1677688587.0;1677688587;-121.6014;38.6853;22.86;False;52.48;0.56;-2.6;;7.62;;False;0
a3852c;N326FW  ;United States;1677688587.0;1677688587;-81.0476;29.0646;236.22;False;54.12;53.89;1.63;;259.08;;False;0
40751b;EXS1266 ;United Kingdom;1677688587.0;1677688588;-1.2106;49.5604;10972.8;False;221.58;12.2;-0.33;;10835.64;2346;False;0
a52898;UAL1364 ;United States;1677688587.0;1677688588;-90.0462;29.1537;11102.34;False;269.06;112.84;2.28;;11628.12;;False;0
ae07b5;OILER31 ;United States;1677688586.0;1677688586;-103.2886;31.357;7917.18;False;159.44;202.18;-0.98;;8122.92;;False;0
aa2620;KSF53   ;United States;1677688588.0;1677688588;-81.4119;41.1303;1226.82;False;74.21;134.44;-0.65;;1143.0;;False;0
aabd2b;EJA791  ;United States;1677688588.0;1677688588;-80.1612;26.614;2987.04;False;177.06;271.83;-0.65;;3147.06;;False;0
a32ef8;JBU2041 ;United States;1677688588.0;1677688588;-80.2629;41.7363;6545.58;False;166.49;249.94;-7.48;;6484.62;;False;0
a562aa;UAL1587 ;United States;1677688587.0;1677688587;-111.972;40.7841;;True;9.77;329.06;;;;;False;0
a49e39;EJA397  ;United States;1677688587.0;1677688587;-80.2043;37.1009;10363.2;False;182.76;227.28;-0.33;;10568.94;;False;0
ac1747;SWA2633 ;United States;1677688587.0;1677688587;-107.2678;35.0534;10972.8;False;186.77;277.44;-0.33;;10965.18;;False;0
ac77d0;NKS333  ;United States;1677688418.0;1677688418;-107.0613;39.398;10972.8;False;196.19;251.66;-0.33;;10751.82;;False;0
acc7ae;EDV4930 ;United States;1677688588.0;1677688588;-89.1237;35.6886;4648.2;False;162.7;226.92;-8.45;;4747.26;;False;0
44d071;BEL7DN  ;Belgium;1677688587.0;1677688587;12.2052;41.9803;792.48;False;96.98;162.72;0.0;;830.58;;False;0
a3c246;DAL890  ;United States;1677688588.0;1677688588;-89.5414;31.0962;10370.82;False;279.34;73.63;0.0;;10789.92;;False;0
406e2e;EXS97P  ;United Kingdom;1677688587.0;1677688588;15.4753;45.7169;11582.4;False;245.93;308.72;0.33;;11460.48;7237;False;0
abca00;AAL429  ;United States;1677688588.0;1677688588;-77.1173;38.9297;525.78;False;72.96;151.81;-4.23;;541.02;0551;False;0
a55bcd;AWI3752 ;United States;1677688588.0;1677688588;-78.4879;39.3095;4381.5;False;203.33;102.42;-10.08;;4381.5;;False;0
a50e81;N425DD  ;United States;1677688587.0;1677688588;-97.0469;41.1011;3688.08;False;108.62;244.77;0.33;;3550.92;;False;0
40750f;WUK1AM  ;United Kingdom;1677688587.0;1677688588;7.9446;52.3216;10972.8;False;256.63;265.06;-0.33;;10980.42;6604;False;0
a67bc8;DAL705  ;United States;1677688587.0;1677688588;-121.9642;47.3418;3131.82;False;154.84;63.78;2.6;;3025.14;;False;0
44d076;BEL3HE  ;Belgium;1677688588.0;1677688588;4.3403;50.7022;525.78;False;106.88;71.48;-0.33;;640.08;1000;False;0
a1324d;N1763W  ;United States;1677688522.0;1677688522;-111.8123;33.2717;;True;3.6;281.25;;;;;False;0
ab31a4;N820JA  ;United States;1677688587.0;1677688588;-81.3756;35.1757;845.82;False;26.83;212.47;-1.95;;861.06;;False;0
ad3737;N9501W  ;United States;1677688588.0;1677688588;-122.5415;38.1442;304.8;False;53.1;144.46;-1.95;;266.7;;False;0
aba7d9;FDX17   ;United States;1677688587.0;1677688587;135.0679;36.3613;9753.6;False;188.43;243.23;0.0;;9654.54;3264;False;0
c015b0;SWG109  ;Canada;1677688585.0;1677688588;-89.7306;34.6664;10972.8;False;180.85;223.5;0.0;;11262.36;;False;0
40750c;WUK24LR ;United Kingdom;1677688587.0;1677688588;4.7357;50.545;10668.0;False;209.09;114.11;-0.33;;10561.32;4740;False;0
a86e18;EJA642  ;United States;1677688583.0;1677688587;-83.4101;31.8197;11582.4;False;194.0;334.73;0.0;;12031.98;3565;False;0
a18bf4;N1990B  ;United States;1677688587.0;1677688587;10.0385;52.5863;182.88;False;34.88;232.79;-0.33;;320.04;7000;False;0
ab8112;AAL389  ;United States;1677688588.0;1677688588;-98.8957;28.6419;10363.2;False;208.9;206.31;0.0;;10805.16;;False;0
ac9a00;N9107H  ;United States;1677688502.0;1677688581;-76.4828;39.6667;396.24;False;49.14;329.14;0.65;;396.24;;False;0
a0259c;CSJ86   ;United States;1677688587.0;1677688587;-80.2157;40.8509;998.22;False;79.4;58.78;-0.65;;922.02;;False;0
c028cd;WSW770  ;Canada;1677688588.0;1677688588;-98.73;48.818;10302.24;False;216.86;228.56;7.15;;9761.22;;False;0
ad97cb;N975SC  ;United States;1677688584.0;1677688584;-96.4705;40.9778;678.18;False;63.49;213.43;-0.33;;624.84;;False;0
4ba916;THY7YF  ;Turkey;1677688300.0;1677688584;32.6733;40.1007;10668.0;False;242.24;106.28;0.0;;10782.3;;False;0
ab943c;N845UP  ;United States;1677688580.0;1677688580;-77.453;38.9695;;True;0.0;90.0;;;;;False;0
405b6a;EZY45FA ;United Kingdom;1677688587.0;1677688588;0.456;53.2326;11894.82;False;204.04;127.42;-0.33;;11864.34;7631;False;0
acfd29;NKS294  ;United States;1677688587.0;1677688588;-80.3865;32.5616;11582.4;False;201.61;213.45;0.33;;12016.74;;False;0
40624e;BAW734  ;United Kingdom;1677688587.0;1677688588;3.3538;47.6315;9441.18;False;228.08;135.09;0.0;;9311.64;2002;False;0
a980cf;N711LS  ;United States;1677688587.0;1677688588;16.899;45.4706;12496.8;False;248.56;131.48;-0.65;;12428.22;2251;False;0
34734d;ARK8DP  ;Spain;1677688588.0;1677688588;2.1123;41.5747;579.12;False;36.84;324.09;-1.3;;708.66;;False;0
40757f;EZY71TU ;United Kingdom;1677688588.0;1677688588;-2.4407;53.269;541.02;False;70.55;50.62;-3.58;;701.04;6021;False;0
4ba90c;THY2020 ;Turkey;1677688588.0;1677688588;32.8562;40.0566;11277.6;False;250.12;110.97;0.0;;11391.9;;False;0
a08714;RPA4309 ;United States;1677688581.0;1677688581;-79.6435;33.3435;9144.0;False;212.16;216.62;-0.33;;9494.52;;False;0
aa3930;EJA758  ;United States;1677688588.0;1677688588;-91.5958;32.9864;12192.0;False;199.95;246.34;0.33;;12550.14;2246;False;0
aabd61;SWA573  ;United States;1677688587.0;1677688588;-85.4912;37.4518;11582.4;False;211.83;340.86;0.0;;11795.76;;False;0
abe40a;SWA2763 ;United States;1677688588.0;1677688588;-72.2495;42.0252;10363.2;False;183.04;255.85;0.33;;10226.04;1346;False;0
aa2607;JRE753  ;United States;1677688588.0;1677688588;-79.2303;26.4827;7010.4;False;188.05;33.73;0.0;;7376.16;;False;0
aab117;N7883Z  ;United States;1677688587.0;1677688587;-104.6481;40.4242;1676.4;False;34.09;185.19;-2.6;;1630.68;;False;0
aad780;UAL21   ;United States;1677688587.0;1677688588;-72.7919;42.0854;11582.4;False;221.47;229.43;0.0;;11475.72;0773;False;0
ab44de;N825QT  ;United States;1677688588.0;1677688588;-83.2809;31.0435;10683.24;False;182.71;205.34;-5.85;;11140.44;7241;False;0
a037b2;DAL720  ;United States;1677688586.0;1677688586;-74.1761;40.6881;;True;0.06;267.19;;;;3356;False;0
aa99b7;UAL788  ;United States;1677688588.0;1677688588;-116.5928;43.1569;10972.8;False;266.45;239.23;0.0;;10614.66;;False;0
aa7fa1;DAL1153 ;United States;1677688588.0;1677688588;-82.8649;27.737;8229.6;False;232.04;158.27;0.0;;8686.8;;False;0
a037b9;;United States;1677688569.0;1677688571;-101.4201;41.2328;10378.44;False;170.77;246.76;0.33;;10180.32;;False;0
a08721;LXJ133  ;United States;1677688587.0;1677688587;-81.0976;26.3348;12039.6;False;196.42;121.94;7.48;;12633.96;;False;0
406250;BAW381  ;United Kingdom;1677688587.0;1677688588;0.612;50.9745;5234.94;False;214.21;310.42;-12.03;;5280.66;2762;False;0
405b66;EZY76TF ;United Kingdom;1677688587.0;1677688588;-3.8915;54.946;8839.2;False;217.65;163.66;5.2;;8938.26;2244;False;0
40756f;EZY131K ;United Kingdom;1677688588.0;1677688588;-2.6378;55.0784;5486.4;False;204.58;263.36;0.0;;5646.42;6021;False;0
40756d;EZY56AX ;United Kingdom;1677688587.0;1677688587;-5.3844;47.3648;11887.2;False;234.33;203.41;0.33;;11795.76;2277;False;0
40756e;EZY37MH ;United Kingdom;1677688587.0;1677688588;3.7275;51.1222;11590.02;False;244.77;291.06;-0.33;;11506.2;1165;False;0
405b67;EZY15KC ;United Kingdom;1677688588.0;1677688588;-3.811;47.8663;11277.6;False;234.17;200.98;0.0;;11148.06;2275;False;0
a93393;N692QS  ;United States;1677688588.0;1677688588;-106.8976;34.2849;13106.4;False;241.04;15.73;0.0;;13182.6;;False;0
a92c9d;TIV690  ;United States;1677688587.0;1677688588;-87.5977;41.5228;13106.4;False;162.58;270.91;0.0;;13091.16;1171;False;0
485000;KLM877  ;Kingdom of the Netherlands;1677688587.0;1677688588;51.6979;26.7155;11277.6;False;280.46;108.5;0.0;;11643.36;;False;0
4ba91a;THY7UB  ;Turkey;1677688587.0;1677688587;31.9394;42.0764;11010.9;False;258.08;101.27;3.9;;11026.14;;False;0
347348;AEA34VL ;Spain;1677688588.0;1677688588;-1.4673;43.8653;10972.8;False;221.82;25.55;0.0;;10812.78;1000;False;0
40756b;EZY43AC ;United Kingdom;1677688587.0;1677688587;-15.9438;32.7323;11269.98;False;220.29;201.65;0.0;;11582.4;;False;0
347347;AEA033  ;Spain;1677688585.0;1677688586;-6.1457;40.5891;9418.32;False;206.93;268.01;3.9;;9395.46;;False;0
a8b0e7;N65927  ;United States;1677688588.0;1677688588;-95.2765;39.093;1226.82;False;78.69;191.31;0.0;;1150.62;;False;0
347344;IBE33VB ;Spain;1677688587.0;1677688588;-1.3413;43.2481;11269.98;False;243.89;207.38;0.0;;11132.82;3511;False;0
407575;EZY68QA ;United Kingdom;1677688588.0;1677688588;7.4489;47.4231;10972.8;False;231.69;290.81;0.0;;10843.26;3250;False;0
e49948;CO80    ;Brazil;1677688585.0;1677688587;-47.6818;-21.5749;2887.98;False;82.19;339.86;2.6;;3086.1;;False;0
acb4c1;DAL1356 ;United States;1677688588.0;1677688588;-105.7382;41.6402;10668.0;False;270.42;64.9;0.0;;10386.06;;False;0
a3d528;N346S   ;United States;1677688587.0;1677688587;-103.5306;38.498;2590.8;False;102.27;336.27;0.0;;2522.22;;False;0
44f685;BAF658  ;Belgium;1677688587.0;1677688587;4.4636;50.8183;411.48;False;77.48;14.22;-4.55;;533.4;3275;False;0
