Departure;Arrival;OperatingCarrier;Equipment;Status
{'AirportCode': 'ZDH', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:37'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:37'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:04'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7417'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDH', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:37'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:37'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:04'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7419'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDH', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:37'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:37'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:04'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7421'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDH', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:37'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:37'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:04'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7423'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:44'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:44'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QDL', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:58'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:58'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7452'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:47'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:47'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:44'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:44'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7455'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:14'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:14'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QDL', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:30'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7454'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:44'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:44'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QDL', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:58'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:58'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7456'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:47'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:47'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:44'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:44'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7457'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:14'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:14'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QDL', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:30'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7458'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:47'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:47'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:44'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:44'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7459'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:31'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:31'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:51'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:51'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9417'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:34'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:34'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:55'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9410'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:31'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:31'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:51'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:51'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9419'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:34'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:34'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:55'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9412'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:31'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:31'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:51'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:51'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9421'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:34'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:34'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:55'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9414'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:31'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:31'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:51'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:51'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9423'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:34'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:34'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:55'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9416'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZEU', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:52'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:58'}, 'Terminal': {'Gate': 'T10'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'KWQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:12'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:18'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3695'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZEU', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:09'}, 'Terminal': {'Gate': 'T09'}, 'Status': {'Code': 'NO', 'Description': 'No Status'}};{'AirportCode': 'QPP', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:29'}, 'Status': {'Code': 'NO', 'Description': 'No Status'}};{'AirlineID': '2A', 'FlightNumber': '3692'};{'AircraftCode': 'TRN'};{'Code': 'CD', 'Description': 'Flight Cancelled'}
{'AirportCode': 'ZEU', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:54'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:08'}, 'Terminal': {'Gate': 'T10'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'KWQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:14'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:27'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3699'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:04'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:26'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:26'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9417'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:56'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:56'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QLS', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:40'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9410'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:04'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:26'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:26'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9419'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:56'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:56'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QLS', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:40'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9412'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:04'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:26'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:26'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9421'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:56'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:56'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QLS', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:40'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9414'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:04'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:26'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:26'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9423'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:56'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:56'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QLS', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:40'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9416'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHT', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:15'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:12'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:12'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7489'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHT', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:15'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:12'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:12'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7491'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHT', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:15'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:12'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:12'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7493'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZHT', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:15'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:12'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:12'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7495'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZIN', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:00'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:14'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:14'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9435'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZIN', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:00'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:14'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:14'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9437'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:51'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:52'}, 'Terminal': {'Gate': 'T22'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZAQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:52'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3485'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:56'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'XGZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:58'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:11'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3577'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:28'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:29'}, 'Terminal': {'Gate': 'T13'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'QUL', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:44'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3425'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:51'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:07'}, 'Terminal': {'Gate': 'T23'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZAQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:54'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:13'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3487'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:52'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:53'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'XGZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:58'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:17'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3579'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:28'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:33'}, 'Terminal': {'Gate': 'T13'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'QUL', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:45'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3429'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZPE', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:23'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:05'}, 'Terminal': {'Gate': 'T03'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DHC', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:56'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3648'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZPE', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:37'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:56'}, 'Terminal': {'Gate': 'T02'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MKF', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:17'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3661'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
