AirportCode;CityCode;CountryCode;LocationType;UtcOffset;TimeZoneId;Position.Coordinate.Latitude;Position.Coordinate.Longitude;Names.Name.@LanguageCode;Names.Name.$
JGX;JGX;US;Airport;-08:00;America/Los_Angeles;34.1333;-118.2667;EN;Glendale Heliport
JHB;JHB;MY;Airport;+08:00;Asia/Kuching;1.6389;103.6703;EN;Johor Bahru
JHC;JHC;US;Airport;-05:00;America/New_York;40.7444;-73.6083;EN;Garden City Heliport
JHE;AGH;SE;Airport;+01:00;Europe/Stockholm;56.05;12.7;EN;Angelholm/Helsingborg Heliport
JHF;JHF;BR;Airport;-03:00;America/Araguaina;-23.4267;-47.1669;EN;Sao Roque Sao Paulo Catarina
JHG;JHG;CN;Airport;+08:00;Asia/Shanghai;21.9731;100.7631;EN;Jinghong Xishuangbanna Gasa Int
JHL;HZP;CA;Airport;-07:00;America/Whitehorse;57.2278;-111.4194;EN;Fort Mackay Albian
JHM;JHM;US;Airport;-10:00;Pacific/Honolulu;20.9631;-156.6731;EN;Kapalua
JHQ;JHQ;AU;Harbour;+10:00;Australia/Brisbane;-20.2833;148.75;EN;Shute Harbour
JHS;JHS;GL;Airport;-03:00;America/Godthab;66.9514;-53.7294;EN;Sisimiut Holsteinsborg
JHW;JHW;US;Airport;-05:00;America/New_York;42.1522;-79.2594;EN;Jamestown Chautauqua County
JHY;JHY;US;Airport;-05:00;America/New_York;42.3667;-71.1028;EN;Cambridge Hyatt Regency Heliport
JIA;JIA;BR;Airport;-04:00;America/Porto_Velho;-11.4197;-58.71;EN;Juina
JIB;JIB;DJ;Airport;+03:00;Africa/Djibouti;11.5472;43.1594;EN;Djibouti
JIC;JIC;CN;Airport;+08:00;Asia/Shanghai;38.5419;102.3486;EN;Jinchang Jinchuan
JID;LAX;US;Airport;-08:00;America/Los_Angeles;34.0272;-117.9583;EN;Los Angeles City Of Industry H/P
JIJ;JIJ;ET;Airport;+03:00;Africa/Addis_Ababa;9.3633;42.7897;EN;Jijiga
JIK;JIK;GR;Airport;+02:00;Europe/Athens;37.6828;26.3469;EN;Ikaria Island
JIL;JIL;CN;Airport;+08:00;Asia/Shanghai;44.0028;126.395;EN;Jilin Ertaizi
JIM;JIM;ET;Airport;+03:00;Africa/Addis_Ababa;7.6628;36.8181;EN;Jimma
JIN;JIN;UG;Airport;+03:00;Africa/Kampala;0.4519;33.1944;EN;Jinja
JIO;JIO;ID;Airport;+09:00;Asia/Jayapura;-8.1392;127.9033;EN;Tiakur Jos Orna Imsula
JIP;JIP;EC;Airport;-05:00;America/Guayaquil;-1.3333;-80.675;EN;Jipijapa
JIQ;JIQ;CN;Airport;+08:00;Asia/Shanghai;29.5147;108.8317;EN;Qianjiang Wulingshan
JIR;JIR;NP;Airport;+05:45;Asia/Kathmandu;27.6333;86.2333;EN;Jiri
JIU;JIU;CN;Airport;+08:00;Asia/Shanghai;29.4786;115.8022;EN;Jiujiang Lushan
JIW;JIW;PK;Airport;+05:00;Asia/Karachi;25.0833;61.8167;EN;Jiwani Jiwam
JJA;JJA;SB;Airport;+11:00;Pacific/Guadalcanal;-8.2133;159.2667;EN;Jajao
JJD;JJD;BR;Airport;-03:00;America/Araguaina;-2.9067;-40.3581;EN;Cruz Jericoacoara
JJG;JJG;BR;Airport;-03:00;America/Araguaina;-28.6753;-49.0594;EN;Jaguaruna Humberto Bortoluzzi
JJI;JJI;PE;Airport;-05:00;America/Lima;-7.15;-76.7167;EN;Juanjui
JJJ;JIU;CN;Rail Station;+08:00;Asia/Shanghai;29.7069;116.0019;EN;Jiujiang Rail Station
JJL;JJL;CN;Rail Station;+08:00;Asia/Shanghai;31.0533;112.2067;EN;Jingmen Rail Station
JJM;JJM;KE;Airport;+03:00;Africa/Nairobi;0.2281;38.1722;EN;Meru-Kinna Mulika Lodge
JJN;JJN;CN;Airport;+08:00;Asia/Shanghai;24.7956;118.5881;EN;Jinjiang
JJU;JJU;GL;Airport;-03:00;America/Godthab;60.7158;-46.03;EN;Qaqortoq Heliport
JKG;JKG;SE;Airport;+01:00;Europe/Stockholm;57.7575;14.0686;EN;Jonkoping
JKH;JKH;GR;Airport;+02:00;Europe/Athens;38.3431;26.1406;EN;Chios
JKL;JKL;GR;Airport;+02:00;Europe/Athens;36.9633;26.9411;EN;Kalymnos Island
JKR;JKR;NP;Airport;+05:45;Asia/Kathmandu;26.7089;85.9242;EN;Janakpur
JKV;JKV;US;Airport;-06:00;America/Chicago;31.9667;-95.2833;EN;Jacksonville Cherokee County
JLA;JLA;US;Airport;-09:00;America/Anchorage;60.4833;-149.85;EN;Cooper Landing Quartz Creek
JLB;LGB;US;Airport;-08:00;America/Los_Angeles;33.8194;-118.1528;EN;Long Beach H/P
JLD;JLD;SE;Airport;+01:00;Europe/Stockholm;55.95;12.8667;EN;Landskrona
JLH;JLH;US;Airport;-06:00;America/Chicago;42.0833;-87.9833;EN;Arlington Us Army Heliport (Jlh)
JLL;JLL;CN;Rail Station;+08:00;Asia/Shanghai;43.8608;126.5722;EN;Jilin Rail Station
JLN;JLN;US;Airport;-06:00;America/Chicago;37.1519;-94.4983;EN;Joplin
JLO;JLO;IT;Airport;+01:00;Europe/Rome;45.5;12.6;EN;Jesolo
JLP;JLP;FR;Off-Line Point;+01:00;Europe/Paris;43.5667;7.1;EN;Juan-Les-Pins Off-Line Point
JLR;JLR;IN;Airport;+05:30;Asia/Kolkata;23.1778;80.0519;EN;Jabalpur
JLS;JLS;BR;Airport;-03:00;America/Araguaina;-20.2667;-50.55;EN;Jales
JLX;LAX;US;Airport;-08:00;America/Los_Angeles;33.95;-118.4;EN;Los Angeles Union Stn Annex H/P
JMA;HOU;US;Airport;-06:00;America/Chicago;29.7;-95.4;EN;Houston Marriott Astrodome
JMB;JMB;AO;Airport;+01:00;Africa/Luanda;-14.7003;16.0833;EN;Jamba
JMC;JMC;US;Airport;-08:00;America/Los_Angeles;37.85;-122.5194;EN;Sausalito Commodore Center H/P
JMD;DFW;US;Airport;-06:00;America/Chicago;32.9056;-97.0333;EN;Dallas/Fort Worth Market Center H/P
JMH;JMH;US;Airport;-06:00;America/Chicago;42.0333;-88.0833;EN;Schaumburg Marriott Heliport
JMJ;JMJ;CN;Airport;+08:00;Asia/Shanghai;22.4175;99.7842;EN;Langcang Jingmai
JMK;JMK;GR;Airport;+02:00;Europe/Athens;37.435;25.3481;EN;Mykonos
JMM;MMA;SE;Airport;+01:00;Europe/Stockholm;55.6167;13.0;EN;Malmo Harbour Heliport
JMN;MKT;US;Airport;-06:00;America/Chicago;44.2167;-93.9167;EN;Mankato Municipal H/P
JMO;JMO;NP;Airport;+05:45;Asia/Kathmandu;28.7806;83.7231;EN;Jomsom
JMS;JMS;US;Airport;-06:00;America/Chicago;46.9297;-98.6783;EN;Jamestown
JMU;JMU;CN;Airport;+08:00;Asia/Shanghai;46.8433;130.4653;EN;Jiamusi
JMY;FNA;SL;Airport;+00:00;Africa/Freetown;8.4833;-13.2667;EN;Freetown Mammy Yoko Heliport
JNA;JNA;BR;Airport;-03:00;America/Araguaina;-15.4667;-44.3833;EN;Januaria
JNB;JNB;ZA;Airport;+02:00;Africa/Johannesburg;-26.1392;28.2461;EN;Johannesburg
JNG;JNG;CN;Airport;+08:00;Asia/Shanghai;35.2931;116.3467;EN;Jining Qufu
JNH;DFW;US;Airport;-06:00;America/Chicago;32.9167;-97.0333;EN;Dallas/Ft Worth North Park Inn H/P
JNI;JNI;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-34.5833;-60.9667;EN;Junin Nis
JNJ;JNJ;OM;Airport;+04:00;Asia/Muscat;19.475;57.3083;EN;Duqm Jaaluni
JNN;JNN;GL;Airport;-03:00;America/Godthab;60.1419;-45.2331;EN;Nanortalik
JNP;JNP;US;Airport;-08:00;America/Los_Angeles;33.6;-117.8833;EN;Newport Beach Heliport
JNS;JNS;GL;Airport;-03:00;America/Godthab;60.9175;-46.06;EN;Narsaq Heliport
JNU;JNU;US;Airport;-09:00;America/Anchorage;58.355;-134.5764;EN;Juneau
JNX;JNX;GR;Airport;+02:00;Europe/Athens;37.0822;25.3686;EN;Naxos
JNZ;JNZ;CN;Airport;+08:00;Asia/Shanghai;41.1025;121.0619;EN;Jinzhouwan
JOC;SNA;US;Airport;-08:00;America/Los_Angeles;33.6694;-117.8694;EN;Santa Ana Centerport Heliport
JOE;JOE;FI;Airport;+02:00;Europe/Helsinki;62.6628;29.6075;EN;Joensuu
JOG;JOG;ID;Airport;+07:00;Asia/Pontianak;-7.7881;110.4317;EN;Yogyakarta
JOH;JOH;ZA;Airport;+02:00;Africa/Johannesburg;-31.6167;29.5333;EN;Port St John's
JOI;JOI;BR;Airport;-03:00;America/Araguaina;-26.2244;-48.7975;EN;Joinville
JOJ;UZM;CA;Airport;-07:00;America/Whitehorse;68.1253;-106.585;EN;Hope Bay Doris Lake
JOK;JOK;RU;Airport;+03:00;Europe/Moscow;56.7008;47.8964;EN;Yoshkar-Ola
JOL;JOL;PH;Airport;+08:00;Asia/Manila;6.0536;121.0111;EN;Jolo
JOM;JOM;TZ;Airport;+03:00;Africa/Dar_es_Salaam;-9.3575;34.775;EN;Njombe
JON;JON;UM;Airport;-10:00;Pacific/Johnston;16.7333;-169.5333;EN;Johnston Island
JOP;JOP;PG;Airport;+10:00;Pacific/Port_Moresby;-4.75;145.0167;EN;Josephstaal
JOR;JOR;US;Airport;-08:00;America/Los_Angeles;33.7917;-117.875;EN;Orange The City Heliport
